% # iter+eval+sigma+0+fitness+xbest, seed=929680, Sun Jun 18 18:07:58 2017
1 24 0.992364197555 0 184.548465482 0.116450263134 0.722855386346 -1.44109660674 -1.47083206792 -0.308288236959 0.520347600843 1.66225869067 0.268749755506 1.38730040915 1.15552856793 -0.0487956279285 0.322248316415 0.519778008538 1.47347080021 -1.83145758842 -0.067463414136 2.88232376406 0.35818595984 0.823579005965 2.32814559426 1.81980856836 1.20021106166 0.345739961328 -2.71867110313 1.79470552211 -3.78210378087 -0.240481896458 0.41864131874 1.36198146073 0.321191163433 -0.674828158841 0.487507937977 -0.61966257576 2.48688636915 -0.131095477818 -0.595020347082 4.19976470649 -0.275090700997 1.62801372359 0.54859767248 0.368514004266 1.57926987373 -0.833358521901 1.69084408865 -0.0170956631897 -0.904910391775 2.43565916666 0.952255622427 2.67356949388 -0.736904877712 0.309173247241 -1.16337266043 1.60784521463 -2.31350241734 0.779598470648 -0.512986883425 0.763982460367 0.617916063395 2.0685726932 -0.27104034387 -0.632772323026 -1.57267154262 -1.07943288117 -1.75416377855 0.5382667055 -3.50634795509 -2.30528969082 3.15333067648 0.314089466593 0.239809648817 1.8674318373 0.4120036913 -1.07167576538 -0.787014402145 0.240529634435 -1.39905564606 -1.35627800702 2.38026064852 3.05018371111 2.93051768659 -1.38043906922 0.394674239697 -0.01561149019 0.353818843079 1.25173893085 1.3975977927 -1.54506193283 1.41862653955 0.377479666542 0.464554291732 -0.497290057894 1.67277451721 1.23099984918 0.565673494069 -1.09907940948 -0.750360278047 -1.65649813368 -0.603584703193 3.29158569716 0.560979060831 -1.34382847981 -0.8422359352 1.7271150491 0.588406510215 -0.449450299682 -0.268345975006 2.09761200371 0.251989127906 -1.60985881447 1.72652465204 -5.32869056881 -1.33296101207 -0.72337678196 -0.646208300841 2.15882473533 -3.53321145222 -1.98263323995 1.28039582731 -0.904103014349 -1.66433756344 -0.0532491943309 0.67879945868 0.202431297236 1.29991358246 0.337501390551 -0.179445592432 0.735111943918 -1.25940979316 -0.0570141317546 2.86508210453 2.11995410252 0.873076781579 -0.724098033496 -1.25543461852 -1.35094348975 -1.13357925377 0.54239782545 -0.645081146088 -1.55066562575 0.950467991813 1.00232687053 -2.3911240986 -0.972071094334 -1.63688524695 -1.39682050736 -1.48249246437 -1.25668793319 0.540282317768 -2.29813847912 -1.5306373793 -0.219742475261 -1.91662927919 -0.142576841365 0.329382525558 -0.455282698967 -1.34526365543 0.64600865971 -1.32624302567 -2.04678969739 -0.575769389437 0.26013451381 -3.16791435866 0.615320879972 -1.55461863815 0.355164309688 0.916689861963 1.71715595886 -1.13965615616 1.21014610983 4.00522675593 1.06242324107 2.25441837048 2.21150458036 -0.236234181623 -2.40679389361 -1.53415293389 2.97317495254 1.20340668251 -0.476863853714 -1.64183095095 2.16123208779 1.42557631471 0.799174065437 -0.896703380191 1.03957473865 -1.0793691995 -0.0855600125226 0.419878138256 0.273383394874 -0.0281389154593 -1.72883540593 -0.840009184315 0.643828751269 -0.90894206287 0.304963489785 -0.93126563208 0.248959021053 -2.99923562441 2.33860130423 -0.116277473972 -0.42026835057 -1.69196862791 2.74308035549 0.427490194306 -0.0418367521283 1.08878374615 1.02270242107 1.36946907069 1.97556127288 -0.373685790751 0.346699285987 0.33064744053 0.132400063746 -1.31708232178 -0.364890063929 -0.928034881718 -0.0806544509003 0.107255273426 1.44328537225 -0.775755925876 0.524066201294 -0.751625621206 0.0471946441367 0.592763427693 1.02701202001 -3.32813132036 -3.26852193076 -0.882937541225 -0.349070469371 0.318403805107 0.313458953146 0.29708125149 2.07517653983 0.365182757061 -0.683031959349 0.861205002811 2.07055064245 -2.10916383545 0.208754549113 -1.31554750088 0.875554201316 0.180260871237 -0.371277824454 -0.555698105264 1.68529864818 1.62615008392 -1.36983759631 0.304792402189 0.42213052561 -2.31024276553 0.0652471038596 0.787049613935 1.33706470904 -1.33516721028 -0.643802076646 0.686187256948 0.750590496636 -2.11200355758 0.367146061958 0.911008741122 0.595605634322 -1.73820809765 -1.65023196433 2.50178938119 0.695643379846 -0.840633486083 0.748581657682 0.178061481067 0.5629805347 -0.413619977642 -0.254414497935 3.00838735379 2.92743083291 -1.66281172885 0.861008677325 -2.18149577811 -3.56767088524 1.18689663599 -0.718257138997 -1.90912103003 1.62347568766 1.82021735262 0.720736174587 0.892074055592 1.6473402099 0.880725919884 -0.567595471819 -2.26811950319 -0.0335669285155 -0.587478655566 -1.5825911266 0.78684289773 1.50736154013 -1.53270360727 -1.67237443819 0.455691812084 0.36713003695 -2.16394408515 0.0397294034679 2.58108570946 0.622166899305 -1.58016184245 -2.00717893166 0.508006056646 1.18870264805 2.29748173328 1.09367588263 1.0107715322 0.658974796131 0.885744367999 0.763396003078 -0.168533368886 -1.13829237899 1.71678395312 -1.5457265481 -0.962542911748 -1.65580724942 -1.58437322817 -1.4911685203 0.537660905107 -0.105505657456 -0.402421887778 4.20192269893 -0.934092226766 -1.41570748518 -2.03172419087 1.24059217896 2.40775431476 -0.560091957783 0.272414766482 -1.57007563349 1.95671024567 1.18847821658 -1.22834366449 0.201864539336 2.57046295354 -1.90295684323 0.907922884129 -1.5735934616 0.955798809985 0.522769551757 -0.96320709792 -1.99026641104 1.20167573085 0.869144429116 -0.915393374847 -0.408087392359 -0.303557553448 -1.25851560442 0.592752254119 -2.99785714808 -0.991609180659 -1.00418067227 -0.48398253679 1.14544377088 -0.0903434984585 -1.09774401145 -1.45046243087 0.611033312882 2.72401244785 -0.898814528214 3.20618880087 -1.7066540167 -0.221119191424 -1.62410666051 0.21931703948 1.03756944252 -0.385200797893 2.77267102064 0.397243154745 1.54977117683 -0.947063040864 1.68034930311 1.49990240991 4.26301821085 1.57003168368 1.08672536522 1.71294863294 -1.75896116789 -2.16805078664 -0.918325398209 0.209345889052 0.979399165913 1.06951448649 -1.45145572949 1.96649126757 0.835327679996 -2.19699024402 0.148132866619 -0.710003955514 -1.78209770576 1.89173737584 -2.60207558464 -0.0540327980926 0.216582534418 -0.691448248581 0.689751381534 0.342568682434 -0.239686349835 -0.743276966721 -2.55204547853 -0.998759709417 0.734421081773 2.23207873098 0.271936483994 -0.747106194066 2.27010528491 -0.21110468215 3.15046803872 -0.0984084901984 3.67717677188 -0.109602365127 -0.428935966911 1.63137474354 -2.56335867919 0.675958909524 1.78471801358 -0.0187123973953 -0.936167844576 -0.0083446156486 0.605934018745 1.33540958514 1.67506715715 1.67397748626 1.59347670424 -0.828671693898 0.860289838813 2.02517911208 0.24321326408 0.0134621726833 -0.06427504093 -0.160929613446 0.0900317242597 1.16597476216 1.88266323485 -0.990646593396 1.58335529235 -0.860627240017 -0.189901283973 -0.661265677255 -1.67350400273 -1.40543302995 0.122946886754 -0.175763155033 -0.901518292201 -2.307743818 0.706190737371 2.04249639204 -1.77734574816 -0.810468045631 0.253985671759 0.676692582728 -0.166802064785 0.850991320604 1.40948566182 -1.54297442068 -1.01253114045 0.458365118982 1.49751087176 0.346546937464 0.449825731574 0.0905181475252 -0.229233714879 0.920028706705 0.581915153784 -1.52896579084 2.81803360669 3.86962278579 -0.270748449992 -2.2662252736 -1.76136247213 -0.22396971436 0.753786822412 -0.114232103482 -1.74072020686 2.78511033618 0.532564062968 -1.51425086942 0.218490739822 -2.40230751609 -1.76677717969 -0.023831945315 -2.53436939637 0.682857672347 1.67301076711 -1.89092127946 -1.27339540427 -1.00266614488 1.54113255642 -0.211751492372 -0.275849375804 0.349100735298 -0.982038147629 -0.566562358373 0.390362430406 0.0232617870175 0.215710051592 1.21055368853 1.60174854819 -0.133388221461 1.27823796354 -1.15570250823 0.97132399071 -2.37748597165 -1.38903509467 -0.374303031099 -0.5575729915 2.25823950037 -0.340733357207 0.316093894445 0.666001669725 -0.445857522374 -0.143997258177 -2.3277338044 0.32845730002 0.0786907156854 -0.841307852359 -1.03375727876 -0.51777130899 0.595609906054 1.5412917628 0.423392226263 1.27363151118 -0.510566955164 -1.18404902999 -0.372958169101 1.63981893093 -1.22562253099 0.862550733763 2.76915601681 0.368379216249 1.82163409598 -1.13949573474 0.108860704087 -0.934817916999 -1.13169661488 -1.36047896969 0.820859657271 -1.55315408531 0.539381023955 2.5304695355 0.785265842462 1.8915750113 -1.83858704133 1.46816378014 0.505793746766 0.0156574689584 -0.0351083931373 2.69687355063 -0.46114210373 0.759524057185 1.38703816213 3.40273350758 0.182296819333 -1.01515463628 0.184073233704 0.866776352394 -0.737918673845 0.475822548753 -1.48438027865 1.19654259717 -2.1653484242 -1.80293782098 0.866628192467 -2.57741251992 0.325260683513 0.377577227872 -0.611758035986 -0.300634774675 -2.36507782512 -1.85682578648 0.137840240109 2.86315598324 1.60728097167 1.27257860618 0.780528601637 0.109699567465 0.678138370206 0.850064275233 -1.51935942667 -1.61671062819 0.130187781548 -2.10324788994 0.599733669175 0.241401871315 2.20453550265 0.477203997574 -0.850898849 -0.643051168963 -1.84292780201 2.72191038108 -0.288466713701 -0.177786929929 1.82805474407 -1.33774376979 1.41461487471 1.2391080975 -1.42668146507 0.491579770644 0.154632533665 -2.03145219048 -0.622728253809 1.24965505865 -1.59946878074 -0.640341277347 -0.585293793768 -1.59423681262 -0.573488767258 0.591686483794 1.99510787742 1.68829783226 -2.00470384799 0.778272556383 -1.92982670111 1.00751130693 -4.98172017324 0.902952732003 -0.0689605915102 -0.240938342342 -0.336307059296 -1.39791384299 -0.350623000318 0.0653710554863 0.475739479774 -2.9743230372 1.16577950126 -0.81635632271 0.274686678745 2.25356482155 -0.771965390008 0.242892146873 -0.634173776909 0.287697763421 -1.6524323961 -0.712445002467 -0.855185786239 0.264864727511 0.903487026073 1.03253914964 -1.71659611848 0.38812244933 0.0616946687688 -2.05540146661 -1.16488433978 -1.63498819323 -1.77002102976 0.649215630992 -0.525191283424 -0.919507398307 -1.32636952216 0.0753782573289 1.92785799911 2.04624158506 -0.0792164511573 -0.857908809902 0.296986113847 -2.86732996323 1.91243442421 0.446821470302 0.672425408944 -0.298703301801 -0.556240733657 -0.239443367637 -0.177780014292 0.513597654563 -1.57374916199 0.862152782718 -0.171018740359 1.31590072268 1.07235875137 0.357296461698 0.0120511929906 0.646522212388 1.66646972699 0.473855997497 0.174422408171 1.76625614383 -0.0454271269191 -0.515781551972 -2.02333025186 -2.43717049807 0.0542193579169 -1.40563101868 0.0698102901213 1.57940004697 1.28006699453 0.195165811932 -0.497230083912 0.0828423703871 -0.486604000206 0.711270828861 -0.318975838016 -2.9072751757 -1.05724863766 0.126571882593 0.418660120964 -0.463261950132 0.258920540303 -0.840196022599 -0.375842600742 -2.70157743269 -5.08863414832 1.91293347862 0.27568909171 1.65521821018 -1.65616432573 0.727622313771 -0.957427207707 0.629126194238 -0.0954252722372 1.46693355678 2.07747163788 2.42023318476 1.0560031506 1.31471609431 0.908523671284 0.503829107341 0.407439348284 0.308839781875 0.364746763205 -1.67163429766 1.65468913562 1.24957797253 1.87519803333 -0.949387129561 0.820022091474 -0.506819290858 1.56649659425 1.29839816367 -0.827958691072 2.06941732668 2.56883994632 -0.0739270473911 -2.86353313247 1.35613939555 -0.221272253674 2.6912635317 -0.0170170241627 1.20439729138 0.629783967336 2.06907692541 -1.15936178527 1.30712270795 0.660963685763 2.80800152901 0.661851482791 -0.548385722393 0.486386466252 -0.100378100554 1.40682832151 1.44343241694 0.317938642294 0.524322646785 2.29632422365 -1.82490296235 1.79370741595 1.30380386335 -0.349296419568 1.03933077104 0.303399220093 0.442347842728 -0.674197240678 0.514930468759 1.72000372744 -0.0118866984498 -0.186668307669 0.63291355806 0.75783610732 -0.40365685632 1.41311094839 0.00322406842807 0.32995367207 1.55366723251 -2.20948020155 -2.15383324256 1.70074061676 0.321192227624 -0.567308941599 1.2264293326 2.0815475811 -2.12319934149 1.77982807563 -0.658951600742 0.705371369466 1.01422163768 -0.681683069512 -0.0730725574034 -1.53990262114 -2.09959040506 1.79067885121 -3.45410850762 0.165005551259 0.903132834735 -1.00118269272 -2.52576380173 1.33405863475 3.61045269982 -0.0423515272109 -3.0992096343 -0.847198209117 -0.21596865681 1.27600859926 -0.960318686221 1.27234506942 0.29619096693 -2.15518117879 0.901273468797 0.575060907074 1.1103914296 0.369052826765 -0.726318845116 -1.05150116235 -2.68364868616 -0.99161959939 0.788216725991 0.403076446282 -2.78851107996 -1.61760395719 -1.00102644075 -1.1895491088 -0.334244086532 -1.6274194966 -0.862955384531 0.355099915446 -1.75798482813 0.746974246426 -1.39741167615 -0.148953724689 -1.55090997895 -0.244259737775 1.60302430404 0.381450201425 -1.23052427239 -0.136125021257 0.0444567466944 0.736121743081 1.57935431181 1.52434223299 -1.28144084362 0.648451791307 -2.67406304953 -0.987288927915 0.779740521403 0.174995787954 -1.10530126625 -0.0535881247339 -0.00833616810784 0.749935384342 0.987063455274 -1.32399363455 -1.30879374282 1.65951519113 -1.51008233093 0.169607363768 1.66858809162 0.086384106525 2.62652076493 0.512721398995 1.19024149084 -0.292126418389 -1.33219045853 0.619069505873 -0.483890832557 0.958771395056 2.22159848348 0.72030704124 0.189031867853 -0.0947322809328 -0.815063253955 -0.142863099244 -0.110908380196 -1.03062854363 -0.939871803576 0.903304665073 -0.53318171134 -0.148984319273 -0.0798620696424 -1.47224971908 0.582077655524 -0.196047461219 -0.12747636328 -1.32916057134 0.689315505353 -2.059796541 2.10601358572 -2.35031371137 0.798659848573 0.227985894626 -0.358403011742 1.71415719361 1.55617270114 0.650392940779 2.57363455964 -2.21235972819 -1.55620832594 -0.553326488481 1.77777940687 0.179316537173 0.37217528014 -0.635991386417 2.66543977986 -2.58531711758 -1.86378743033 -1.45911399279 0.0427201536003 1.22246073607 1.43675743095 -0.942909944058 0.134962844122 1.58793489991 0.726183710447 0.985597564302 2.19666582216 1.37467423399 2.08801271182 0.162650450109 1.37107050066 -0.609909569594 -0.52198114442 -0.0388589897303 0.406184905867 0.228288872128 1.13322740743 -3.26068969139 0.340056973783 -0.34758573813 0.61828320122 1.41176877808 1.76849033279 2.1666007783 -1.40806736342 -0.105914907361 1.48929664027 1.15470789048 2.24795215178 -3.47271768898 0.278984426185 -1.20161388103 -0.779854128744 -1.61713681161 0.0926245965427 -0.580939642555 -0.234622378236 -1.67227836222 1.73904418205 -0.733735143591 1.85104305284 1.54184241525 -2.41898914782 0.730986030257 -0.181560481848 0.120190109651 0.677342765742 -2.36824289972 1.74575091769 2.65650734931 -3.02422707038 -2.35531984644 -1.67990870411 0.116058301612 -1.17729173432 1.59011647365 -2.06334404995 1.89170469211 -1.01715824077 0.363328217411 -0.267185277398 2.0288733145 1.2094138687 -0.210684381094 -1.31115085892 -1.11692464223 -3.59476450753 2.94474453964 -1.60467677739 -0.310153527614 0.729276071776 -0.0815702904312 1.66403990414 -1.22855746965 1.03163225732 1.79996026852 -1.04679364524 -2.35613474818 -1.58000842219 -0.380706619284 0.621824009544 0.0349001592562 -0.369608518039 1.4535799351 -0.42189111464 0.556242295837 -2.93593180677 0.525186457858 -2.84954723026 0.619109885339 1.62113534364 2.70060070045 0.798365264774 -2.14599896453 -0.403956084529 -1.02166482626
